0,1,2,3,4
-0.6108447357461553,-0.6128701228586035,-0.6112748605380365,-0.6142414656809561,-0.8637129860220477
1.3106112421675653,1.3405153048569245,1.297330025483068,1.3361365023398817,0.016893928648011845
1.321168945170709,1.3801285463216895,1.360131404853171,1.3717169528097202,-0.14976152908687249
-0.7237053263030185,-0.7242447582118166,-0.7247189739352795,-0.7251892129675814,-0.5906930171152667
-0.6388322881950423,-0.6373987662629282,-0.6369460203388656,-0.6356593104501138,-0.36086460693618844
1.4998291654371547,1.5013492634796233,1.5484059628873301,1.55195967390745,-0.5247806179043113
-0.551797119808918,-0.5501878794507572,-0.5512718611468349,-0.5510189532028374,0.5166445367064783
-0.5988455550841519,-0.593579956226676,-0.5958449565338413,-0.5918052125893383,1.0134437858010357
-0.6094096431948032,-0.6035311836770312,-0.6078028103002545,-0.6012047834103413,1.2800293298126102
-0.590367743100002,-0.5915080711194837,-0.5890627964653369,-0.5918115466685715,-0.6951464655637967
-0.738720115129204,-0.7386675537836731,-0.7392679039473261,-0.7392822396172215,-0.9649684867681697
1.6617042541198224,1.6400726850423593,1.6283085873015575,1.6745777301303677,0.38091798522436043
-0.7446817682375502,-0.7441286746073225,-0.7451690924042396,-0.7447284217172007,-1.0103562264481285
-0.6025123286255664,-0.6055659630890329,-0.6032554551138456,-0.60394369703447,0.9663029543083111
0.811456581759985,0.8134834822940783,0.8368946090724682,0.8202674576196405,0.02074816200340393
-0.6245698277903328,-0.6215472995729862,-0.6232586325544891,-0.6210096561077454,-0.2453146652552068
1.3508508464742652,1.4533248312502667,1.3975077604945054,1.4840562599871119,0.32882097695107665
-0.7383597615938072,-0.7371028130437235,-0.7391707384205042,-0.7378273891357661,-0.9376318133361401
-0.6614145306903731,-0.6620634814785119,-0.666937813392678,-0.6641553045980072,0.15236746980989901
-0.6419174424718734,-0.6407508951245575,-0.6410205092995767,-0.6387714145153774,-0.16211023075701408
-0.740376477999525,-0.7405353398573393,-0.7417164774191823,-0.7415404125486128,-0.7925104877804824
1.3647908983043788,1.3949718151918877,1.4046980701106788,1.4376910647183374,0.40924358224307833
-0.6017979295273899,-0.6023684500266309,-0.5994206517880808,-0.6000535692063191,0.3282931229327274
-0.5706493732398069,-0.569391466096316,-0.5671292906901098,-0.5692045107355406,0.48653373996633587
0.3548491921975488,0.3510201708029623,0.29675086645930404,0.2754595449943784,1.4380503287509931
-0.5888441306279778,-0.5915946511058525,-0.5876441792296089,-0.5893952328290695,-0.5442649811947655
1.5844809268725382,1.5717623907330487,1.5656043191426927,1.5164740524542037,0.12968515881703677
-0.7390172463327647,-0.7388469090384864,-0.7394881485967758,-0.7390545254078711,-1.0810578413146177
0.9004073625299044,0.9049556582379119,0.9133639075395319,0.8916180165925014,-0.16002578532689032
1.7374734966960181,1.7549231837733965,1.5685516391568264,1.5272272359703547,1.605832131921625
-0.5612864711036746,-0.5652971701731093,-0.5621284917145818,-0.5644225009439491,-0.1387613595803969
1.4693253716765646,1.4348633584157522,1.4307383854367863,1.410460061282305,-0.36784229764590026
-0.5996737421806758,-0.5994492562570408,-0.5979502166109085,-0.5971312227995013,0.33264695534684907
-0.5458544414948293,-0.5493776764835502,-0.5493285411853304,-0.5491845896057344,-0.02746892658756078
-0.5358909464662678,-0.5374844427187975,-0.5314759739334377,-0.5345728759785981,-0.4569764207151844
-0.6112303868703879,-0.6104271631730205,-0.6089169787778391,-0.6088205901147009,-0.09346994362641427
-0.5691131176252451,-0.566478465530732,-0.569577853726378,-0.565491499828036,1.179833390052226
-0.5703964929402976,-0.5692368502043177,-0.5697851438564587,-0.5669589979546423,0.875566004438784
-0.5793547793332211,-0.5790891291650878,-0.5793721615473533,-0.581981860860455,0.1995660955382093
-0.5843428574276404,-0.582540206609073,-0.5813089763674973,-0.5799640463583534,0.457482504211931
-0.7424564257933637,-0.7423412842127544,-0.7427917801427165,-0.7427612114206427,-1.1270427880956286
-0.5882435376407182,-0.5855088745770702,-0.5847939902485005,-0.5822032432772091,0.11264356521733747
-0.7424753915977175,-0.7424711641002466,-0.7433423778667985,-0.7428118212431533,-1.0403706994622948
1.2301320335541657,1.2343852999225757,1.2412978884975885,1.197515061616519,-0.4413488594128149
-0.7492020117182269,-0.748334288729353,-0.7499366887810022,-0.7486501742941719,0.24399059795840666
2.1321886059238597,2.211541879082818,2.18422550840859,2.1897509749469655,0.04834169870470315
1.985138406974937,2.0254433487487664,2.0095216095967485,2.0870263233624784,-0.21854052238287797
-0.6332499567023718,-0.6355433487481409,-0.6328261999222706,-0.634855986899556,-0.5908471350768285
1.6050906081256253,1.6115610720774967,1.5654099470851552,1.514671285910098,-0.0023361400058654336
-0.5290758030301648,-0.5254118559628429,-0.5251213486347474,-0.5208214284754268,0.14595230965988787
1.3269535934964385,1.3213116476126623,1.349637499972701,1.3236122587306474,-0.43261550825764455
-0.7417673231081285,-0.7414939788715572,-0.7420144547330036,-0.7418060810127429,-1.0209711010506994
2.4345073527726875,2.57470928671713,2.4377305854408853,2.617918321410317,0.40757525530917155
-0.6175460730713412,-0.6198032080497836,-0.6178432624523682,-0.6206870562282375,-0.05062515031222566
-0.7384609064780663,-0.7380119689442447,-0.738561829322075,-0.7383270990380569,-1.1146362921899013
0.9746594317948017,0.9533821125114973,0.9502868747761528,0.9482621051262284,-0.096648626583627
-0.7418115807735736,-0.741728995990357,-0.742338336363314,-0.7421476523315126,-1.043664970890679
-0.7410655795657638,-0.7405910028253004,-0.7412306486093685,-0.7407497298402237,-1.0921928640374599
-0.3162325712729516,-0.28789344773381265,-0.30787844846664564,-0.2782102179353822,2.4643873349248797
1.1899556620295908,1.1481701353692402,1.177557263453147,1.1359055485359402,-0.5571492427813345
-0.5458797277799045,-0.5502126165499607,-0.5444119556561123,-0.5490391066468728,-0.17567261137445508
-0.6298423850317355,-0.6310594252597916,-0.6287970701096464,-0.6308077261712678,-0.48843574961899283
-0.6335344537722645,-0.6330385372693801,-0.6357929976602235,-0.6377846491684165,2.3580652061924123
0.8811568418588546,0.8759183010882723,0.8997607794523022,0.9069888698719211,-0.16473408905260423
-0.5615267083554765,-0.5620069018251285,-0.559232952816121,-0.5604374898271588,0.6158772392071012
-0.5676464263212488,-0.5705727614539388,-0.5711195477430422,-0.5750112537253488,0.16219248985946566
-0.5970564191700808,-0.6000924747362623,-0.6012538493811359,-0.6034186804466453,0.7101974316829409
-0.7415776628740135,-0.7409559075686908,-0.7417942089175663,-0.741211488874994,-1.0663010464950726
-0.6405518870148174,-0.642742375730133,-0.644596204553816,-0.6449197140794167,0.020673671655315713
1.237623555434173,1.2004310928202473,1.2197271083124723,1.192106908101253,0.7252740212727269
-0.6068429107720978,-0.6062215324449874,-0.6041364337699442,-0.6050190116857184,0.08659762971338829
2.7208313161746656,2.7743834412060044,2.803332554944112,2.8362716197596076,-0.4916336973214008
2.1119581810148165,2.159435502178072,2.1442579612831927,2.101131968082799,-0.39231237699287974
-0.22734506055342862,-0.22728308943315859,-0.220843967137992,-0.2167208698088035,1.9143018006203196
-0.7398896843048905,-0.739694222116782,-0.7403950245734385,-0.7401614671704815,-1.0578630880995623
0.9293306041585518,0.9704519355386483,0.953493357857555,0.9790036665168294,0.42396698483761847
-0.7444605013609178,-0.7442399994392702,-0.7450913597495845,-0.7450952894553581,-0.9944050174264791
-0.5288861563662525,-0.5317821094571641,-0.5251407896299604,-0.5295758176597234,-0.3709785981636835
-0.5953305168916067,-0.5962331992994414,-0.5940571088581387,-0.5932600789918593,-0.5773040192045827
-0.6952056917122932,-0.6906740433411518,-0.6950510636291822,-0.6899060647908243,2.5520033960727795
1.175857454276603,1.1750738002413434,1.2130226569375802,1.1938779681943357,-0.4546646512917569
0.9112180004547568,0.8805568492818613,0.8938336705591231,0.9028140732964931,-0.19407558030128386
-0.46258720060962905,-0.4531061608766061,-0.47359764782514774,-0.4781691717198003,2.7056590037499237
-0.7412678806475252,-0.7411105201673198,-0.7423577703917518,-0.742400662969739,-0.9431030009715851
-0.6710872162004391,-0.6674874866526459,-0.6702867867620744,-0.6664134764287766,0.8327982701053763
-0.7423173380061197,-0.7415805621420181,-0.7427917801427165,-0.7418566806545007,-0.7300927133479415
-0.608240064981798,-0.6089551976458527,-0.6066303467235649,-0.6066636086106616,-0.3598050459504509
-0.6013427594214308,-0.5993874134626466,-0.5990514213481062,-0.5981812377579603,0.8455322666794225
-0.6275285328137091,-0.628449463366969,-0.6262448527290206,-0.6262850485253767,-0.4542793563878524
-0.6301079083789521,-0.6296802241097573,-0.6286610388190574,-0.6276703132097383,-0.6234623486923507
-0.5923338825354477,-0.5934871831290721,-0.5903065188815184,-0.5928172959411605,-0.7040853073343828
1.1755097413043623,1.1482011366422373,1.166383127302202,1.1353678453826959,0.15375966872934088
-0.6003691675561762,-0.6014159997634129,-0.5977494129663883,-0.5983899703283198,-0.45957716131654025
1.4757422112680465,1.4734561137116697,1.5112239802751894,1.5151772826123198,0.024684591604962326
-0.7388718437640946,-0.7390757474069963,-0.7396047481617523,-0.7392189832881344,-1.114443644737949
-0.7461295129972076,-0.7461510821206905,-0.7466201050865338,-0.7465944123687371,-1.169116991602008
-0.6402610682788258,-0.6394953972825657,-0.6385006687680167,-0.6393090808547157,-0.16667597536828327
2.5767208299397217,2.5406004990685407,2.623284665355016,2.5746209551276977,-0.4932557888668391
-0.5500712175304439,-0.5526432254515816,-0.5471844176764713,-0.5501397211806728,-0.1713187789603334
-0.437299133295601,-0.4403532322269852,-0.45661310462253574,-0.4560681684489663,3.1049401126662333
-0.7432972469571744,-0.7433122906818765,-0.7439901527095615,-0.7434759901453059,-0.9291745901954348
-0.7379930819732239,-0.7381480364416538,-0.7383998937247138,-0.7384852387411764,-1.0638736886004738
-0.5921379052913971,-0.5929985805418488,-0.5967194486072138,-0.5966378401734613,2.804275234404299
1.4590521469669326,1.416958630111302,1.3972487451189854,1.356820679169163,-0.16383378329381387
-0.7376390522470889,-0.7376470741551787,-0.7378816706051716,-0.7378273891357661,-1.062467362201222
1.1117839748644183,1.0845602498599376,1.0892337462280681,1.0675278443644034,0.38260429258711615
0.9278132867053385,0.9924386094461978,0.9598090641457165,1.0187589126132837,0.16840986529213914
0.7546849249331306,0.7221967462299278,0.5521020407928949,0.6552057865999078,2.4640251577152092
-0.6365437222620913,-0.6358031062409594,-0.6393945926058681,-0.6360388348756006,3.872640208696097
-0.7412552397998787,-0.7408260287851732,-0.7418201236696432,-0.7410280550011711,-0.9192917759102824
-0.6000910009715918,-0.6030673181890115,-0.6030416969596728,-0.6025710821965031,-0.291916083882465
0.9390033260644515,0.9431772498953134,0.966124770433878,0.9537652318775128,0.3732146557789617
1.6113494368844499,1.6043559493010107,1.633652725770561,1.6144230826932604,0.4067802634907818
1.4203614053818534,1.3863441842023254,1.4057992189776427,1.3652333939367767,0.010490327345117827
1.0803002768658352,1.0806638860760962,1.099338906021808,1.1133554825969836,-0.050522405004517774
1.4700524860830664,1.4255862620285742,1.4873211716732784,1.4599564984392797,-0.0647911596124505
-0.5801640107248084,-0.5790210931666874,-0.5783227561929657,-0.5756754192876831,0.18251679604043192
-0.7415460562220132,-0.7409311660164811,-0.7417553431732326,-0.7411925117428599,-1.0443007074821213
-0.7404397003408443,-0.7390757474069963,-0.7408938043949422,-0.7391620541688816,-0.758103652861804
-0.6950792560764564,-0.6948611035116125,-0.6957636154898265,-0.6942958956993078,0.4528011711294904
-0.7372913373023797,-0.7373996807311245,-0.737629039759323,-0.7375806977942816,-1.1323598577695118
1.225200822005575,1.1971841944340218,1.1315007042419445,1.1128810471775468,0.5108355738719437
2.0773452132528867,2.290304337422125,2.132209519131045,2.288079611588867,1.38846801188386
-0.7366780989251068,-0.7362493223191123,-0.736871147221777,-0.7369165300212155,-1.0207591888535519
1.9896588169110763,1.9926643503011212,2.005246298821546,1.9740543388470118,-0.28134744466836253
1.980144250928051,2.0216397049047665,2.0142503087766648,2.057423435063362,0.2650302683442891
-0.7421656104997085,-0.7418465084136677,-0.7425002823865466,-0.7420021614026303,-1.1238448403932206
1.2320286082997252,1.2537743970465214,1.2076785174969202,1.2525461868075627,0.6936605744073566
-0.5549518201889148,-0.5575477066227411,-0.5529949178128063,-0.5553202302147837,-0.325783505935677
-0.6946303849342447,-0.6914223902013311,-0.694468070439101,-0.6933091303428588,1.8665252325361525
-0.5269958755963715,-0.5266240460923962,-0.5225432222348166,-0.5218904273595136,1.0331708848809498
-0.6645755346238993,-0.6650445180424962,-0.6637637347359456,-0.6650914613084724,-0.3371111761104715
0.5417595940189108,0.5574355654176749,0.5679077639408617,0.569528073254281,-0.15354897799225445
-0.5429526395269114,-0.5473429147908027,-0.5436670268492367,-0.5481725244711029,-0.23071198839722343
-0.6289446698497851,-0.6235202361905934,-0.6272229899160163,-0.62139550550387,0.6472595091301288
0.7879387311647212,0.7555943498140566,0.7832591428501099,0.7757681505117288,0.15850650194544524
-0.7414322591768642,-0.7412156662397006,-0.7419496742365932,-0.741578365664818,-1.0362287792453206
1.630694735606032,1.5972125451913688,1.6363733515823382,1.6026577615532398,-0.5025336901528612
-0.7452254683730813,-0.744945059636743,-0.7455124173325882,-0.7453040276806373,-1.1321672103175595
-0.6184564494135686,-0.621015415898591,-0.6246383770305252,-0.6273287385131978,1.6861686880184215
2.348085338962382,2.3020864307372206,2.2557069436568127,2.192818804881932,0.3089140735826737
-0.6180834414318735,-0.6199083496506039,-0.6158740428966242,-0.6173725445632523,-0.9218925165116383
-0.5565512913265039,-0.5588588807731587,-0.5561884282145843,-0.5562437460451278,-0.0961092137181606
-0.7418052558263494,-0.7416114824537949,-0.7421699200423139,-0.7420401145283235,-1.1200496855897606
-0.6156621138727292,-0.6171066749838339,-0.6147857833411791,-0.6168728369665745,-0.4926161993263575
1.6848428474227404,1.735812387480841,1.743449762334457,1.7415638344946165,0.33370009475085494
1.9550773934692518,1.898718177774657,1.951805205628381,1.9300296123267753,-0.2526969156140184
-0.7447133850648315,-0.7446791122611188,-0.745356952023278,-0.7452660756840301,-1.0638544238552785
-0.5223302239046275,-0.5261911286268401,-0.5217723659471674,-0.5257805551876646,0.02011499404465408
-0.7411098372312088,-0.7412465865514775,-0.7417229581331047,-0.7417807755416884,-1.154784021176758
-0.7400603798726144,-0.7400405640675297,-0.7406865211636209,-0.7405156963246431,-1.0753362119916348
-0.5526442806281178,-0.5548944635499757,-0.5580022033710604,-0.5602034574691288,0.5060874563394929
-0.7395166899218474,-0.7391314081577315,-0.7402589932925662,-0.7392569352752533,-0.6573105060003676
-0.6329275392137362,-0.6332673734577724,-0.6331371259352403,-0.6354758776674247,-0.7216932844428218
1.5578019720133889,1.5124817503852381,1.5170539769854743,1.5011349056258065,-0.16013752084902266
0.9210804226036358,0.970915819117006,0.9608778918395173,0.9965567466261491,0.33395695802012465
-0.7449852255168141,-0.7444193535901091,-0.7453245577135497,-0.7447600453559108,-0.9822296984630946
-0.7001937608262918,-0.6985781316524223,-0.7022996173616579,-0.6993688805646583,1.1134856075998583
-0.6010645929316766,-0.6016262830578244,-0.6010206502317501,-0.6036780308095363,-0.5281789189567496
-0.633129838123886,-0.6313562885405718,-0.6317249859543387,-0.6309342252045013,0.10524590306236965
-0.6155672814844884,-0.6176632958502034,-0.6147922605960053,-0.616284570862133,-0.7238316711594922
-0.7446185549430325,-0.7443265827097312,-0.7449423751444803,-0.7446145634786949,-1.1531272530899683
-0.6205806458639826,-0.6231615123961649,-0.6193849564690325,-0.6211930979041486,-0.8499772226978496
1.4705897551563718,1.4626946475772866,1.4545116129908913,1.4437317494546285,0.011087534446169917
1.896472394678963,1.850168002288233,1.8108827287015814,1.7557644533997672,-0.380622529608415
-0.7034559186529467,-0.7035135475334122,-0.7047805897683262,-0.7042900529462115,0.49188933913060945
-0.7398517527151491,-0.7396880356201165,-0.7401488755977833,-0.7401488195253307,-1.0658194278651918
-0.5412962653338637,-0.5422157640099904,-0.5401042860074841,-0.541783849361205,0.3638751073083148
-0.6160730420835068,-0.6154367948510129,-0.6139436774447723,-0.6139125408308104,-0.5684037069243871
-0.6264032146084552,-0.6262600680629693,-0.625603559805034,-0.6243874263030615,0.3320112187554065
-0.5410876449472755,-0.5427043665972137,-0.5377399178588917,-0.5401455684880669,1.3658922991477445
-0.7430633392234125,-0.7426257855399484,-0.7438282066766123,-0.7429889267685674,-0.4601551036723971
-0.5735701489304008,-0.5773388444378792,-0.5801559536888552,-0.5814252105006076,0.6490896599236755
-0.741817896683479,-0.741518711573417,-0.7421440052999536,-0.7416732467806779,-0.9028011540231666
-0.7381448083511556,-0.7379686833947895,-0.7386395631427175,-0.7383017946866007,-0.9679737870186254
-0.7422098670366741,-0.7420258625645065,-0.7430444098225777,-0.7421666294636465,-1.0161934442422826
1.6228239554853767,1.5984186131794742,1.6525999932984505,1.645544105318468,0.5014934567686041
-0.7409264917785198,-0.740714702849251,-0.7413601991763183,-0.7409331738853112,-1.131974562865607
1.4985963262774529,1.4576850776847563,1.4946085934723463,1.469634421765992,0.0004161499243595717
-0.6203467301834494,-0.6189126093942016,-0.6178303080398814,-0.617511702646357,-0.19555382841593108
-0.7347498888129603,-0.7347464310345121,-0.7348824982432459,-0.7350378826728614,-1.0832347575216785
-0.6280469365552653,-0.6285484207625666,-0.6261282532029107,-0.628372437514733,-0.697785735655543
-0.38324590801518194,-0.3834042523839819,-0.4348415205014027,-0.4139345941070502,3.1200051434089024
2.366924913879066,2.379333659068191,2.3927105327503204,2.416580400965915,-0.5774041958795979
-0.7414575408816402,-0.7412836955678687,-0.7418848937401825,-0.7414265554391937,-1.1192213015463657
-0.7375947945816439,-0.7375852224826032,-0.7385229635777413,-0.7383903576348048,-0.9816517561072376
-0.5831227158430149,-0.5830906519906905,-0.5823713362315374,-0.5847397402879022,0.5774826020330105
-0.5441601380638295,-0.5433228302579776,-0.5399423457947558,-0.5401013028021967,0.12688021191661147
-0.7404333742651407,-0.739422087140518,-0.7405828737666056,-0.7396491073648672,-0.923722667305185
-0.7381384845324109,-0.7378697238097971,-0.7385359250055862,-0.7383081241640956,-1.1236521929412684
1.379015429376306,1.4864439920634311,1.4265280143347194,1.489369584485786,0.016454692457560628
-0.6642594388013626,-0.6633251636184972,-0.6682074448573142,-0.6688171312278957,0.763194745715015
-0.6215858455855812,-0.6215101938777954,-0.6194432516653032,-0.6193144504988659,-0.5641076687458512
-0.578286373097465,-0.581006398287511,-0.5779600122385516,-0.5804574290792744,0.2040547811686976
0.9034419983846336,0.8749905348592665,0.9124894528749244,0.900726675483185,-0.4972808362962955
-0.7450484478581335,-0.744357503021508,-0.7457261812681155,-0.7446841402430986,-1.0948321341292062
-0.738226997615825,-0.7378326159066575,-0.7385100114097802,-0.7383270990380569,-0.5822743234649518
1.3608395909937816,1.339340238141816,1.3544309901623484,1.306754978524972,-0.40776655558849223
-0.6387880462998609,-0.6408684053213649,-0.6418625966373493,-0.6397012552214784,-0.35679974569999523
-0.6183552954540588,-0.6207556583130016,-0.6170141110656139,-0.6199280073772638,-0.9020498289605527
-0.5623548954520003,-0.5655321906594952,-0.5608329512597902,-0.5644731187364808,-0.5733740111847561
1.4795670511177894,1.4531082481580118,1.499466874671725,1.4578691006259716,-0.7324507181598375
-0.5950270642116077,-0.5942107884834271,-0.5926773551513683,-0.5912612302930763,-0.7883878323087035
-0.7469197617046642,-0.7468808739253255,-0.747390949782324,-0.7472332848420138,-1.1684619902653703
-0.5913982199081455,-0.5890898485331041,-0.5885445802251209,-0.5867828364553648,0.15951469027732887
-0.6218956198368489,-0.6225368644374073,-0.620835959881726,-0.6214334642465306,-0.6969573516121481
0.5543087958566651,0.594636670906229,0.56143000579667,0.5794904836307705,1.7166724855605466
1.5038752507982842,1.4702709330645791,1.5441307998038758,1.5004708121731853,-0.7438053589779052
-0.5433509246899816,-0.5428280522787732,-0.5439585118669933,-0.5398925521095278,0.3004940956160124
-0.7378097455578536,-0.7376161527394274,-0.7380500973423267,-0.737947574593594,-0.9648143688066079
1.2192264724885642,1.178815441539349,1.1508367168565645,1.1102243849282094,-0.035406001607995
-0.11912480378684333,-0.13081985223902554,-0.11786135652852414,-0.12658369246880857,0.430531125683806
-0.6247658141380835,-0.6271259384325893,-0.6246254226180383,-0.6254184663496067,-0.3085800884763378
-0.7417040996383298,-0.7412960619187986,-0.7419496742365932,-0.7416352947840709,-1.0794396027182185
-0.5696631382320148,-0.5632376536619041,-0.5662677530292242,-0.560190807527853,0.21962069528644237
-0.5516580456203256,-0.5444298964131937,-0.5485253080486153,-0.5411449836814225,0.3504475799072404
-0.6365121145005775,-0.6388831091065538,-0.6380796204837632,-0.6389548563117806,0.05621712654051264
2.052436367575047,2.0076003391111605,2.0172950373288465,1.9598855715611223,-0.34057883024561264
1.5940271803692816,1.59257399699778,1.5097988763595696,1.4852264943613809,-0.11380966160353671
-0.6174385975405629,-0.6175519698586186,-0.6185752460774913,-0.6150321392902381,0.5745158312729453
-0.6272440357438165,-0.629401913630187,-0.6278642829371688,-0.6302384349787398,-0.6937786686549354
-0.7392258734902296,-0.7392983970616147,-0.7405569694404001,-0.7406801541954182,-0.9755640966255454
1.3164274348134,1.2862442344016447,1.3361314840683656,1.3167808008546946,-0.6337368794631394
-0.41469795330273346,-0.41468044350474925,-0.4289403205303628,-0.41859642072745057,2.8469081155213405
-0.73747467371775,-0.7367255518944505,-0.7376096057308852,-0.7369165300212155,-0.8633662206085335
-0.7409454587018699,-0.741017749296219,-0.742338336363314,-0.7423816869761795,-0.9558369975456312
-0.5551414668528272,-0.5512145411043566,-0.5537657741004555,-0.5485077741970054,0.6731320619273209
-0.6139994271172825,-0.6156841749346025,-0.6127193959266382,-0.6141908660107339,-0.6241173500289885
-0.6094665462502616,-0.6104890059674147,-0.608308072030818,-0.6106676036530798,-0.25496630259801634
-0.7459524936107391,-0.7452542925710993,-0.7463156470587898,-0.7459239241603544,-1.1698105224290363
-0.4474143457501226,-0.4340819272222491,-0.44131924113966364,-0.4276987094840443,3.8669571088635046
-0.6196955557120003,-0.6199083496506039,-0.6169946793011352,-0.6183466599689375,0.07831378927943995
-0.13050447207662005,-0.14378918651004746,-0.14148554202349128,-0.1526191253085202,0.46428295926584673
1.563333686365712,1.5648972883825065,1.568098250752113,1.5226412726581093,-0.18154835865899982
-0.2961917750100814,-0.2856855084418445,-0.29867361572537826,-0.28759080473587606,1.5993039519331353
-0.7379804411255774,-0.7375233818683267,-0.7383221599040714,-0.7377957643584814,-0.8397861724895737
-0.6342298701388953,-0.632982869866967,-0.6320877391394869,-0.6325282314729365,0.00851761743712641
0.5355955442589205,0.5088235293248317,0.4740781302366235,0.4621857519065261,1.2715631164574805
2.713402737844651,2.6548015333296715,2.686571606611247,2.6756059646312726,-0.5203959618978772
-0.6391420715500101,-0.6396623817705512,-0.6369460203388656,-0.6388789568538881,-0.2763501697647202
-0.7448587876240185,-0.7448399124511107,-0.7454087710821272,-0.7452470985613845,-1.0578630880995623
-0.5330839767917606,-0.5337365019940321,-0.5329010776547262,-0.5326056791741469,0.7846171423721093
-0.590291884434437,-0.5901412473786781,-0.5893607864301226,-0.5905085154264547,1.0317645584816981
-0.7448018902299234,-0.7440544576877915,-0.7450589747094567,-0.7447410693623513,-0.7390700846089181
-0.6016714983865049,-0.6034384105794273,-0.6022060683180923,-0.6029379477618813,-0.13132516793503865
1.8304072732385546,1.8740410670595065,1.8855058569931316,1.9320854488572987,-0.599061622428074
-0.7294014639066061,-0.7283205012967049,-0.729531907520131,-0.7294398903472579,-0.661394631981756
-0.6289383392696467,-0.6311460052461604,-0.6294577947981118,-0.6298842193546377,-0.7342538983101109
2.097607183430337,2.134140070205587,2.10636342719907,2.0609024317351454,0.2616101339139628
-0.6286348864948174,-0.6306821486641533,-0.6279355325459264,-0.6302510848251345,-0.7772142800954709
